Response Id,You regularly make new friends.,You spend a lot of your free time exploring various random topics that pique your interest,Seeing other people cry can easily make you feel like you want to cry too,You often make a backup plan for a backup plan.,"You usually stay calm, even under a lot of pressure","At social events, you rarely try to introduce yourself to new people and mostly talk to the ones you already know",You prefer to completely finish one project before starting another.,You are very sentimental.,You like to use organizing tools like schedules and lists.,Even a small mistake can cause you to doubt your overall abilities and knowledge.,You feel comfortable just walking up to someone you find interesting and striking up a conversation.,You are not too interested in discussing various interpretations and analyses of creative works.,You are more inclined to follow your head than your heart.,You usually prefer just doing what you feel like at any given moment instead of planning a particular daily routine.,You rarely worry about whether you make a good impression on people you meet.,Personality,image
53339,0,0,2,-1,-3,1,1,0,2,0,0,-1,-1,2,0,4,441758
53340,0,0,-1,-1,-1,-1,-1,0,-2,0,2,2,-1,2,1,15,19303498
53341,0,0,-1,1,0,2,0,0,3,1,-1,-2,-3,-1,1,11,50453758
53342,0,0,-2,0,2,-2,2,0,-2,0,-1,0,-3,-1,-2,14,40407922
53343,0,0,2,-2,0,3,-1,0,3,0,1,-1,1,-2,-2,5,89227873
53344,0,0,1,1,-2,2,2,0,0,0,0,-1,1,2,0,7,49246468
53345,0,0,1,-2,3,2,-1,0,1,0,0,-3,-1,-2,3,14,30439476
53346,0,0,-2,-3,2,0,0,0,2,0,-1,-1,1,1,-2,2,59324385
53347,0,0,2,1,-1,0,0,0,1,0,1,-1,-1,1,-1,3,89158214
53348,0,0,-1,-1,-2,2,0,0,-2,0,0,1,0,-1,-3,10,99329140
53349,0,0,0,1,0,0,-1,0,-3,0,-1,-2,-1,0,0,7,298128
53350,0,0,-2,1,1,1,2,0,-1,0,-1,3,1,-2,0,2,439468
53351,0,0,2,-1,1,1,-1,0,-1,0,1,0,0,1,0,8,59326469
53352,0,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-2,2,1,13,19385677
53353,0,0,0,-1,1,-2,1,0,0,-1,2,-1,-3,-1,-1,14,39325022
53354,0,0,1,-3,1,0,0,0,-1,0,-3,1,1,-2,0,10,49025589
53355,0,1,-3,2,0,-2,-2,0,-1,0,-1,1,1,-1,3,9,59336270
53356,0,0,2,2,0,0,-3,0,2,0,2,-1,3,2,2,6,29385672
53357,0,0,-1,-1,-2,-1,0,0,-1,1,-2,1,-1,-1,1,9,59336270
53358,0,0,-2,3,2,-1,-1,0,-2,0,2,0,2,0,2,1,39329299
53359,0,0,2,2,1,-2,2,0,-2,0,1,1,-1,3,-3,11,20305707
53360,0,0,0,2,0,0,2,0,1,0,2,1,1,1,3,7,59324248
53361,0,-1,2,2,1,-2,0,0,-1,0,0,1,-2,1,1,11,29320732
53362,0,0,0,1,-2,-1,0,-1,2,0,1,-2,-2,2,3,0,19323929
53363,0,0,0,0,-1,-1,-2,0,1,0,-1,-2,2,-2,-1,1,50422494
53364,0,0,2,-2,0,1,-2,0,2,0,0,1,-1,0,-1,14,40407922
53365,0,-1,-1,0,-2,0,0,0,0,0,1,-1,1,2,0,3,89158214
53366,0,0,-2,-1,0,-1,1,0,0,0,0,1,-1,1,-2,9,10269696
53367,1,0,1,1,-1,0,1,0,-2,0,0,-3,1,-2,2,8,10460888
53368,0,0,-1,-1,2,1,1,0,1,1,-1,-2,0,1,-2,2,59324385
53369,0,0,2,0,0,2,1,0,2,0,1,2,-2,2,3,4,69127493
53370,0,0,0,-1,0,2,0,0,0,0,-1,1,-1,0,2,11,50453758
53371,0,0,0,0,1,1,-1,0,1,0,-2,0,-1,-1,-2,12,79287612
53372,0,0,1,1,-2,0,-2,1,0,0,1,-2,-2,0,0,0,19323929
53373,0,0,0,1,0,0,1,0,1,0,0,0,-1,-2,2,0,19127297
53374,0,0,2,0,1,-2,-1,0,-1,0,0,-2,1,2,-1,11,20305707
53375,0,0,-1,0,-2,0,1,0,2,0,1,1,2,-2,-3,10,99329140
53376,1,0,1,0,-1,2,-1,0,1,0,-1,-1,1,-1,-2,9,9300103
53377,-1,0,0,0,0,0,0,0,-1,0,0,1,1,-1,-1,5,60375133
53378,-1,0,2,-1,-2,1,1,0,-1,1,2,0,-2,3,1,4,9324689
53379,0,0,-1,0,-2,0,1,0,1,0,-1,1,1,-2,0,5,89227873
53380,0,0,-2,-2,0,2,-3,1,-2,1,-1,0,2,1,-1,5,60375133
53381,0,0,-1,-1,1,0,-1,-1,-1,0,0,0,0,0,0,2,439468
53382,0,0,-1,-1,-2,3,0,0,-2,0,-2,1,-1,-2,-1,10,49025589
53383,0,0,0,-2,-2,1,0,-1,1,0,-2,2,2,-2,-2,5,89227873
53384,0,-1,-1,-1,3,3,-2,0,2,0,-2,2,0,-2,1,11,29320732
53385,0,0,0,-1,-2,3,0,0,0,0,-1,2,-2,1,1,13,69128567
53386,0,0,3,-2,0,2,0,1,0,0,2,-1,-1,0,1,8,39304128
53387,0,0,-1,-2,0,-1,2,-1,-3,0,1,1,1,-3,-2,2,59324385
53388,0,0,2,1,1,-2,2,1,0,0,0,1,0,2,2,7,49246468
53389,0,0,2,-2,2,2,-1,0,2,0,0,0,0,-1,1,14,30439476
53390,1,1,2,0,1,-2,-3,0,-2,0,0,-2,2,0,2,7,298128
53391,0,0,0,0,0,0,-1,0,1,0,1,-1,-1,1,1,0,29324711
53392,0,0,0,0,-1,-3,-2,0,1,0,-1,-2,-2,0,-3,1,70439573
53393,0,0,3,-1,1,-1,-1,0,-1,0,1,-2,-1,1,1,1,50422494
53394,0,0,1,-2,2,1,0,0,-3,0,0,-1,0,1,1,12,29324320
53395,0,0,0,1,1,3,0,0,3,0,0,-1,2,1,0,12,40400478
53396,0,0,1,1,0,2,2,0,2,0,-2,0,1,-3,2,12,79287612
53397,0,0,-3,0,2,2,0,1,-2,0,-2,-1,0,-2,-2,10,99329140
53398,0,0,1,-2,2,2,-2,0,3,0,-2,-2,-3,-1,1,8,59326469
53399,0,0,2,2,-1,0,-2,0,3,-1,-2,2,2,-2,-2,13,49324946
53400,0,0,1,1,-2,0,1,0,0,0,1,2,0,2,1,7,59324248
53401,0,0,-1,1,0,-3,0,0,0,0,-2,1,-1,0,1,15,80437234
53402,0,0,1,0,-2,-2,-1,0,1,0,0,-1,-1,2,3,0,19323929
53403,-1,0,2,-2,0,3,-2,0,0,0,0,1,-2,-1,2,4,441758
53404,0,0,0,-3,-3,0,-1,0,-2,0,-1,-1,-1,-1,3,9,59336270
53405,-1,0,-2,0,0,-1,-1,0,-1,0,0,-1,-2,0,0,9,10269696
53406,0,0,0,-2,2,-2,-1,0,-2,0,-1,0,-1,1,2,14,39325022
53407,0,0,0,1,-1,-2,-1,-1,1,0,0,3,-1,1,1,3,80331973
53408,0,0,2,1,1,0,-2,0,-1,0,2,2,-3,-1,-2,11,50453758
53409,0,-1,-1,2,0,-2,0,0,0,0,-1,1,1,1,-1,6,39127710
53410,0,0,2,-1,0,1,-2,0,-1,0,1,-1,-1,0,0,12,29324320
53411,-1,0,-3,-2,-1,-1,-1,0,0,0,-1,0,2,1,1,1,70439573
53412,0,0,-2,0,-1,0,0,0,1,0,-2,0,-1,3,2,3,99127608
53413,0,0,1,-2,1,2,2,0,2,0,-1,-1,3,-1,2,12,40400478
53414,0,0,0,-1,-2,-2,1,0,2,1,2,-2,1,0,1,8,10460888
53415,0,0,1,0,-3,-2,-2,0,1,0,1,0,0,2,0,0,19127297
53416,0,0,-3,-2,0,-1,3,0,-1,0,2,-3,-1,2,-2,14,40407922
53417,0,0,2,-3,2,2,2,0,1,0,-1,2,-2,0,1,12,79287612
53418,0,0,0,1,1,-2,-1,1,-1,0,-2,0,-2,3,0,7,49246468
53419,0,0,2,1,-1,1,3,0,-2,0,1,1,2,1,2,7,49246468
53420,0,-1,-1,-3,1,0,-1,0,2,0,-1,2,-2,0,-1,0,29324711
53421,1,0,0,0,-1,1,0,0,2,0,0,1,-1,2,3,3,89158214
53422,0,0,0,1,2,-2,-1,0,-2,0,3,0,-1,1,0,1,39329299
53423,0,0,-1,-2,-1,-1,-1,0,1,0,-2,-2,1,-1,-1,1,50422494
53424,0,0,-1,-1,0,1,1,0,-1,0,-3,1,1,-1,-2,10,49025589
53425,0,0,0,0,2,1,-1,0,0,1,-2,0,0,-1,1,11,20305707
53426,1,0,0,-1,-1,-1,0,0,1,0,-1,1,2,1,-1,5,60375133
53427,0,0,0,1,1,-2,-3,0,0,0,2,2,-2,0,1,11,29320732
53428,0,0,1,-2,-2,1,1,0,2,0,-1,0,-1,-3,0,4,69127493
53429,0,0,-2,-2,1,-1,0,0,-2,0,0,2,0,-2,-1,10,99329140
53430,0,0,-3,0,-3,-3,-1,0,0,1,-1,0,-3,0,0,15,59328897
53431,0,0,0,-1,0,1,0,0,0,0,-1,1,-1,0,2,10,49025589
53432,0,1,-1,1,-1,-1,2,0,-2,0,2,0,-1,2,-2,14,30439476
53433,0,-1,0,2,1,0,-1,0,-2,0,1,1,2,2,-2,11,50453758
53434,0,0,-1,-1,1,1,1,0,0,0,0,1,2,-2,-1,1,70439573
53435,0,0,2,-2,-2,-2,-2,0,-2,-1,2,-3,-2,1,0,12,29324320
53436,0,0,2,-1,-1,0,1,1,1,0,3,-1,1,0,-1,8,39304128
53437,0,0,1,1,0,1,0,0,-1,0,2,1,-1,-1,2,8,59326469
53438,0,0,1,-1,-2,-2,1,-1,2,0,-2,0,1,1,-1,0,19323929
53439,0,0,2,-2,1,1,3,0,-1,0,0,-1,1,-2,2,12,40400478
53440,0,0,1,1,0,-2,-1,0,-2,0,3,-1,0,1,1,1,39329299
53441,0,0,0,-3,1,0,-1,0,-2,0,-2,0,-1,-1,-1,10,99329140
53442,0,1,-2,-2,0,1,0,0,1,0,-2,-1,-1,-1,1,2,439468
53443,0,0,0,-1,-1,1,3,0,-1,0,0,0,1,0,-2,2,59324385
53444,0,0,-1,-1,0,1,-2,-1,-2,0,0,2,0,-2,-2,10,49025589
53445,0,0,1,1,-2,2,3,0,0,0,0,2,1,3,2,7,298128
53446,0,1,0,-1,-3,1,0,0,0,0,-1,3,0,-1,-1,5,89227873
53447,0,-1,-2,1,2,-2,1,0,-2,0,0,-1,1,-1,-2,5,60375133
53448,1,0,2,3,-1,0,-2,0,-1,0,-2,-2,-2,0,1,7,59324248
53449,0,1,3,2,1,0,1,-1,-2,0,1,3,1,1,0,7,49246468
53450,0,0,1,1,-1,0,-2,0,2,0,-2,-1,2,0,2,13,19385677
53451,0,0,0,-1,-2,2,0,0,-1,0,-2,1,-2,-2,2,13,69128567
53452,0,0,0,2,0,1,0,0,2,0,-1,1,1,2,2,13,49324946
53453,0,0,0,-1,1,1,1,0,2,0,-2,-2,0,-2,1,12,79287612
53454,0,0,-2,1,-1,2,-1,0,-2,0,-1,-2,0,-2,-2,5,89227873
53455,0,0,1,-2,-1,2,0,0,-2,0,-1,1,0,0,0,11,20305707
53456,1,0,-2,-1,2,2,-2,0,1,0,-2,-1,1,-1,1,2,439468
53457,0,0,1,-2,-1,2,1,0,3,0,1,-2,-1,0,2,8,10460888
53458,0,0,0,-2,-2,1,2,-1,1,0,1,2,0,2,0,15,19303498
53459,0,0,-1,2,1,-3,0,0,-3,0,-1,-1,-1,2,1,7,298128
53460,0,0,-2,1,-1,0,0,-1,2,0,-2,0,-1,-1,2,11,29320732
53461,0,0,1,1,1,1,-2,0,-2,0,1,-1,-1,2,0,7,59324248
53462,0,0,-3,-1,-2,1,-1,0,-1,0,-2,-3,2,3,1,6,9325047
53463,0,0,2,0,1,1,0,0,0,0,0,-2,0,-2,-1,14,39325022
53464,0,0,2,2,-1,2,0,0,1,0,-1,3,3,-1,0,13,19385677
53465,0,0,-1,-2,-2,2,3,0,0,0,2,1,-1,-1,0,4,9324689
53466,0,0,2,2,0,1,-1,0,1,0,-2,3,2,-1,0,13,69128567
53467,0,1,-1,-2,0,0,3,0,0,0,1,-2,1,0,0,8,39304128
53468,0,0,-2,-3,-3,1,-3,0,2,0,-1,3,-3,2,1,13,49324946
53469,0,0,0,0,1,1,-3,0,-1,0,0,-1,2,-1,-1,2,59324385
53470,1,0,2,-2,-1,-1,1,1,0,0,0,-1,0,-1,1,8,59326469
53471,0,0,3,0,-1,-1,2,0,-1,0,2,0,-2,1,0,4,441758
53472,0,0,1,2,-2,0,-3,0,2,0,-2,1,0,-2,2,13,19385677
53473,0,0,-1,-2,-2,1,1,0,2,0,-2,-1,0,-1,0,1,50422494
53474,0,0,1,1,0,0,-1,0,1,0,2,-1,0,-2,1,8,10460888
53475,-1,0,1,0,0,-2,-2,0,-3,0,3,-1,1,1,-1,6,29385672
53476,0,0,1,-1,0,0,-1,0,2,0,0,-1,-3,-3,1,8,10460888
53477,0,0,1,-2,-1,1,0,0,1,1,-1,2,0,0,-1,5,60375133
53478,0,0,3,-2,-2,1,0,0,1,0,-2,1,3,-1,0,5,89227873
53479,0,0,1,1,-1,2,-2,0,3,0,1,-1,0,0,1,0,19127297
53480,-1,0,2,-1,1,0,2,0,-1,0,1,0,1,0,0,2,439468
53481,0,0,0,2,-1,1,0,0,-1,-1,-3,-1,1,2,-2,6,39127710
53482,0,0,2,-2,0,1,-3,1,3,0,2,-2,-3,0,-2,8,39304128
53483,0,0,3,1,-1,1,1,0,0,1,-1,-1,3,0,-3,9,9300103
53484,0,0,-1,-1,1,1,2,0,0,0,-3,2,1,1,0,2,59324385
53485,0,1,-1,-1,1,2,1,-1,-1,0,-2,1,2,-1,-1,2,439468
53486,-1,0,-2,-2,0,1,0,0,-3,0,1,3,0,-1,-1,2,439468
53487,0,0,1,1,-1,0,0,0,-2,0,-2,0,0,1,-1,6,9325047
53488,0,0,2,0,-1,1,-2,0,3,0,-3,-1,2,-1,2,13,69128567
53489,0,0,-2,-2,2,0,0,0,0,0,-1,-3,1,-2,-1,2,59324385
53490,0,0,1,3,0,0,-2,0,0,0,3,1,2,2,-2,6,29385672
53491,0,0,-2,-1,-1,2,-1,0,0,0,-1,2,3,0,2,2,439468
53492,0,0,-2,-1,1,-2,0,0,-1,0,-2,-1,-1,1,-2,6,29385672
53493,0,0,0,1,-2,-1,-2,0,-1,0,-2,-3,2,-1,0,6,39127710
53494,0,0,-3,2,2,0,-3,0,1,0,0,1,-1,-2,-1,10,99329140
53495,0,0,-1,3,1,0,-3,0,-1,1,-2,0,2,1,1,3,80331973
53496,1,0,0,-1,0,0,-1,0,0,0,-2,1,0,-2,-1,10,49025589
53497,0,0,-2,0,0,1,1,0,-1,0,-1,0,-1,-1,-1,10,99329140
53498,0,-1,-1,-1,0,1,0,0,1,0,0,-1,-1,3,1,12,40400478
53499,0,-1,3,-1,-1,-1,1,0,3,0,3,-1,-1,-3,2,8,59326469
53500,0,1,-3,-1,1,-2,1,0,-3,0,0,-1,0,1,-1,14,40407922
53501,0,0,-1,2,-1,-1,1,0,1,1,-2,-2,0,-3,0,9,59336270
53502,0,0,0,-1,-1,0,3,0,2,0,1,2,-1,-3,1,4,69127493
53503,0,0,1,-2,1,0,1,0,0,-1,-1,-2,2,0,1,12,79287612
53504,0,0,0,0,1,0,-2,0,1,-1,-3,0,-2,-1,-2,10,49025589
53505,0,0,1,-1,-1,-2,-2,1,-1,0,0,-1,0,0,1,12,29324320
53506,0,0,1,1,0,-1,-1,-1,-1,0,-2,-2,0,1,-1,6,9325047
53507,1,0,0,0,1,1,-1,0,-2,-1,-2,-1,1,0,-3,5,60375133
53508,1,0,-2,0,2,0,-1,0,1,0,-2,-1,1,0,3,7,49246468
53509,0,0,0,2,-1,-1,-3,0,-2,0,2,-1,0,0,-1,1,70439573
53510,0,0,-2,-1,-3,-3,-1,0,2,0,-1,-2,1,-1,0,1,39329299
53511,0,0,0,-1,0,0,-3,0,-2,0,0,-2,2,3,-1,6,29385672
53512,0,0,0,0,1,-1,1,0,-1,-1,-1,2,-1,0,-1,14,40407922
53513,0,0,1,1,0,-1,-2,0,0,0,2,1,2,1,-1,6,39127710
53514,0,0,0,0,1,-2,1,0,-2,0,1,-1,1,2,0,1,50422494
53515,0,0,2,2,-2,-1,-1,0,-1,0,0,1,1,-1,1,3,99127608
53516,1,0,0,0,-2,-2,-1,0,1,0,-1,1,1,0,1,3,89158214
53517,-1,0,-1,2,-2,-3,-2,0,-3,0,-1,-2,0,-1,-1,6,9325047
53518,1,0,0,2,2,-2,-1,0,-2,0,-1,-1,2,0,2,1,70439573
53519,0,0,3,-1,1,2,0,0,0,0,1,0,-2,-3,0,14,30439476
53520,0,0,-2,1,-1,-1,0,0,3,0,0,1,0,1,1,3,80331973
53521,0,0,-1,3,-2,-1,-2,0,-2,0,0,-1,2,1,-3,3,99127608
53522,0,1,0,-2,0,1,1,0,1,0,2,0,-1,1,-2,15,80437234
53523,-1,-1,0,0,0,0,-2,0,1,0,2,1,-1,-2,1,14,39325022
53524,0,0,1,-1,-1,2,0,0,2,0,-2,-1,3,-2,0,1,39329299
53525,0,0,-3,0,1,1,0,0,-1,0,-2,1,0,1,-2,10,99329140
53526,0,1,-2,-3,1,0,0,0,-1,0,1,1,-1,-2,1,10,49025589
53527,0,0,2,-3,0,0,0,0,0,0,-1,3,2,-1,1,10,99329140
53528,0,0,2,-3,0,1,0,0,-1,0,-1,2,2,1,-1,5,89227873
53529,0,0,1,-2,1,2,-1,1,1,0,2,-1,0,0,2,8,10460888
53530,0,0,2,0,-1,1,0,1,0,-1,1,2,-2,-2,-2,14,40407922
53531,-1,0,1,-2,-3,3,-3,1,2,1,1,2,0,0,-3,15,80437234
53532,1,0,-2,0,0,1,-1,-1,2,0,-1,1,-2,-3,1,11,50453758
53533,0,0,3,0,1,-1,1,0,1,-1,1,0,0,1,-1,11,50453758
53534,0,0,1,0,2,2,-2,0,2,0,0,1,0,1,-1,5,60375133
53535,0,0,1,-1,-2,2,-1,1,0,0,0,-1,1,0,0,5,89227873
53536,0,0,2,-1,-2,-2,-3,0,1,0,-1,-1,1,-2,-1,2,59324385
53537,0,0,-1,2,-1,0,-1,-1,-1,0,2,1,-1,-2,0,3,89158214
53538,0,0,-2,-2,0,1,-1,0,-1,0,1,1,-2,-1,0,11,20305707
53539,0,1,-1,-2,0,2,0,0,-1,0,-1,0,1,0,-2,6,29385672
53540,0,0,0,-2,-1,1,2,0,-3,0,-1,2,-1,2,-1,15,59328897
53541,0,0,-1,-1,-1,-1,1,0,1,0,0,1,0,2,2,15,19303498
53542,0,0,0,-1,2,-1,1,0,-1,1,0,-1,0,-3,-2,2,439468
53543,0,0,-3,-1,2,0,-2,-1,-1,0,-1,0,1,2,0,7,298128
53544,0,0,0,1,2,-1,-1,0,-2,0,0,1,-2,-1,1,14,30439476
53545,0,-1,1,1,2,-2,-1,0,0,0,-2,-2,0,2,1,7,59324248
53546,0,0,-2,0,-1,-1,0,0,-3,0,-3,-1,0,-2,1,9,10269696
53547,0,-1,1,2,1,-2,2,0,1,0,0,2,1,0,-1,6,39127710
53548,0,1,2,1,0,2,1,0,1,0,2,2,-1,3,1,4,9324689
53549,0,0,-2,-1,0,-1,-1,0,-2,0,-1,-1,-2,-3,0,9,9300103
53550,1,0,-1,-1,0,-1,-1,0,0,0,-1,0,0,-1,1,3,80331973
53551,0,0,-1,0,0,1,-3,0,1,0,-2,2,-2,-1,-1,11,29320732
53552,0,0,0,2,-2,-1,-3,0,-1,0,1,2,0,0,0,3,99127608
53553,0,0,-1,-1,-1,0,-3,0,0,0,-1,0,0,-3,-1,5,60375133
53554,0,0,2,0,0,2,0,0,2,0,0,0,0,0,1,4,441758
53555,0,0,-1,-3,0,1,1,0,-1,0,1,3,1,-1,2,4,441758
53556,0,0,-1,-1,-2,-1,-1,0,2,0,-1,0,3,-1,1,8,39304128
53557,0,0,2,-2,-2,1,0,-1,1,0,-1,0,0,0,2,13,49324946
53558,-1,0,1,-2,0,0,0,-1,-1,0,0,2,1,-1,-1,5,89227873
53559,0,1,-3,-2,1,0,3,0,0,0,0,0,-2,1,-1,14,39325022
53560,0,0,-1,0,0,1,0,1,1,0,1,0,-2,0,-1,3,89158214
53561,0,0,3,2,-1,1,0,0,-1,0,-1,2,1,3,-1,7,49246468
53562,0,0,2,-1,1,0,2,0,2,0,0,0,2,-2,1,12,40400478
53563,0,0,3,2,-1,2,-1,0,-2,0,-1,1,1,-1,2,7,298128
53564,-1,0,3,2,-1,2,1,0,-2,0,-1,-2,0,-1,0,7,59324248
53565,0,0,2,0,0,-2,2,-1,3,1,3,-2,1,-3,0,8,59326469
53566,1,0,-3,-1,0,0,3,0,-3,0,-1,2,0,-1,-1,2,59324385
53567,0,0,-1,-1,1,2,3,0,-1,1,-3,-2,1,-3,-3,2,439468
53568,0,0,0,2,-1,-1,0,0,-1,0,2,-1,1,2,0,6,9325047
53569,1,0,0,-1,-2,2,-1,1,0,0,-2,1,0,1,2,13,69128567
53570,0,0,0,-1,1,0,-2,0,1,0,-2,-1,1,-1,0,5,60375133
53571,0,1,0,1,-2,-1,0,0,0,0,0,-2,1,2,1,3,89158214
53572,0,0,0,0,1,-2,0,0,1,0,0,-1,0,1,2,7,49246468
53573,1,0,1,2,-1,-3,0,0,2,0,1,-1,-1,1,1,0,29324711
53574,0,0,1,-2,1,-1,1,0,2,0,0,1,-1,0,1,4,69127493
53575,-1,0,1,-2,-1,-3,1,0,1,1,2,0,1,-1,0,8,10460888
53576,0,0,2,0,1,0,-1,0,-1,0,1,0,0,1,0,12,79287612
53577,0,-1,-2,-1,-1,-2,0,0,1,-1,-1,-1,-2,-1,-1,1,50422494
53578,1,0,1,-2,-2,-1,1,0,-1,0,1,0,1,-1,-3,15,80437234
53579,0,0,2,0,-1,0,-1,1,2,1,-1,0,2,2,1,12,29324320
53580,1,0,1,-3,-1,1,2,0,-2,0,3,0,0,-2,0,15,59328897
53581,0,0,3,0,2,-3,-2,0,1,0,-1,-1,1,1,1,7,49246468
53582,0,0,1,0,2,-3,1,-1,-1,0,1,2,-1,1,1,11,50453758
53583,0,1,2,0,-1,1,2,0,-3,0,0,1,2,2,-1,7,298128
53584,1,0,-1,0,1,0,0,0,2,0,-1,-1,2,-2,-1,2,59324385
53585,0,0,2,0,-1,1,-3,0,1,0,1,0,-2,0,0,8,39304128
53586,0,0,1,2,1,-2,-3,0,1,0,1,1,0,1,-1,6,29385672
53587,0,1,0,-2,-1,1,-1,0,1,0,0,1,-3,1,1,4,9324689
53588,0,0,1,2,0,1,1,0,-1,0,0,1,-2,0,1,0,19323929
53589,0,0,3,1,-1,1,0,0,-2,1,1,1,0,0,1,7,59324248
53590,0,0,0,-1,0,2,-2,0,0,0,0,-2,2,-2,-1,2,439468
53591,0,0,2,1,-2,2,0,0,-2,0,-1,0,-1,-1,-2,7,49246468
53592,0,0,-1,-1,2,0,-1,0,1,0,-2,2,0,0,0,10,49025589
53593,0,0,1,-1,-1,2,-2,0,1,0,0,1,-1,-2,1,13,49324946
53594,0,-1,0,-3,-1,2,-3,0,0,0,-3,1,3,-2,-1,10,99329140
53595,0,0,-1,-1,-1,-1,0,0,3,0,-2,0,1,2,2,3,80331973
53596,0,0,-1,-2,-2,3,0,0,-3,0,1,1,0,-1,-2,10,49025589
53597,0,0,1,0,-2,-1,0,0,2,0,-3,3,2,-2,-3,5,89227873
53598,0,1,-1,-1,-2,1,0,0,-2,0,1,2,2,1,-1,15,19303498
53599,0,0,2,1,0,0,0,0,0,0,2,0,-2,-1,1,12,40400478
53600,0,1,-2,0,-1,-3,-1,0,1,-1,-3,2,-2,2,1,3,99127608
53601,0,0,2,0,-2,-1,1,0,0,0,1,1,1,2,-2,8,59326469
53602,0,0,-2,0,2,-2,-1,0,2,0,-2,1,1,-1,-1,2,59324385
53603,0,0,0,-2,-2,1,-3,0,-1,0,-1,2,0,0,-1,9,59336270
53604,0,0,-2,1,-3,-1,-1,0,1,0,1,0,2,-3,-1,10,99329140
53605,0,0,1,-2,0,1,-3,0,0,-1,2,0,-1,1,2,11,20305707
53606,0,0,-1,0,2,-2,-2,0,1,0,0,0,0,0,-1,6,39127710
53607,0,0,0,0,-1,0,-1,0,-2,0,-2,-2,2,-1,-1,5,60375133
53608,0,0,2,-2,1,0,2,-1,0,0,-2,-3,-1,-2,3,8,10460888
53609,0,0,-1,0,2,0,-2,0,-3,0,2,2,-2,2,-3,11,29320732
53610,1,0,0,2,-2,0,0,-1,2,0,-1,1,3,2,-2,6,9325047
53611,0,0,-2,-1,1,-1,1,0,1,0,3,-1,-1,-2,-1,14,40407922
53612,0,-1,2,2,0,0,2,0,-2,0,1,1,3,2,1,7,298128
53613,0,0,2,-1,-1,-1,1,0,0,0,1,-2,2,-1,0,8,39304128
53614,0,1,1,1,0,0,-3,0,0,0,-3,1,-2,2,3,3,89158214
53615,0,0,2,-2,-1,1,1,-1,-1,0,2,-2,-1,2,1,12,79287612
53616,0,0,1,-1,0,-1,0,0,3,0,1,2,-2,-2,1,8,59326469
53617,0,0,0,-1,1,-2,-2,0,0,0,0,0,3,1,1,1,70439573
53618,0,0,2,0,-2,0,1,0,-2,0,1,1,2,-1,1,7,59324248
53619,0,0,2,2,-2,0,-1,0,1,0,2,2,2,-2,-1,13,19385677
53620,0,0,-1,-2,-2,1,3,0,-2,0,-1,1,-2,2,0,15,80437234
53621,0,0,1,0,0,0,2,0,0,0,0,2,-2,-1,-2,4,441758
53622,0,1,-3,-1,-2,-1,-2,0,2,0,-3,0,0,2,1,3,80331973
53623,0,0,0,-1,-1,0,2,0,1,-1,-1,2,-3,0,2,13,69128567
53624,0,0,2,2,1,-1,0,-1,0,0,0,1,0,1,-1,11,50453758
53625,0,-1,2,2,3,2,-1,0,2,0,3,-2,-2,1,2,14,30439476
53626,0,0,0,-1,2,1,1,1,0,0,-2,0,0,1,-3,2,439468
53627,0,1,0,-1,1,1,-2,0,1,0,-1,-1,2,1,-2,5,89227873
53628,0,0,0,0,0,0,2,0,1,0,0,0,2,1,1,7,49246468
53629,0,0,1,1,2,0,0,0,-2,0,0,2,0,-1,3,1,50422494
53630,0,0,0,1,0,-2,-1,-1,1,0,-1,1,-1,2,0,3,99127608
53631,0,0,-2,0,-2,1,-2,0,0,0,1,0,-1,-2,0,11,20305707
53632,-1,0,-1,0,-1,1,0,0,0,0,-1,-2,-1,-2,0,0,19127297
53633,0,0,2,-3,2,2,0,0,2,0,-3,-1,3,-1,-1,12,29324320
53634,0,1,2,1,-3,2,0,0,-1,1,-1,1,2,1,0,7,298128
53635,0,0,-3,0,-1,1,-1,0,-2,1,-2,-1,2,0,-1,6,29385672
53636,0,0,2,1,1,-3,-2,0,1,0,1,2,1,1,-1,6,29385672
53637,0,0,2,-2,1,2,-1,0,1,0,2,1,2,0,-1,5,60375133
53638,0,0,3,-2,-2,2,-2,-1,2,0,-2,2,0,1,0,5,89227873
53639,0,0,1,1,2,-1,0,0,-1,0,0,-2,1,1,2,1,70439573
53640,0,-1,-1,-1,1,0,-2,0,3,0,-1,-2,-2,-3,1,8,10460888
53641,-1,0,1,-1,-1,0,-1,0,-1,0,-1,1,-2,0,1,12,40400478
53642,0,0,2,3,-2,-2,0,0,-2,0,0,3,0,-1,1,3,89158214
53643,0,0,3,2,3,-1,-3,1,2,0,3,1,1,2,0,6,39127710
53644,0,0,-2,-2,0,-2,-2,0,1,0,-3,2,-1,0,1,9,10269696
53645,0,0,1,0,2,-2,0,0,-2,0,1,0,1,1,-1,1,39329299
53646,0,0,2,2,-1,1,0,0,-2,0,0,-3,0,-3,0,9,9300103
53647,0,0,-1,-1,1,2,0,0,0,0,-1,-2,0,1,0,2,59324385
53648,0,0,1,0,-1,-2,-3,1,1,0,-2,1,0,1,-1,7,59324248
53649,0,0,0,0,-1,0,-2,0,2,0,1,2,-3,2,-2,15,59328897
53650,0,0,1,0,-1,0,-1,0,3,0,1,-1,-2,1,-1,0,29324711
53651,0,0,1,-2,1,0,-1,0,1,0,1,-3,2,-2,-1,14,39325022
