Response Id,You regularly make new friends.,You spend a lot of your free time exploring various random topics that pique your interest,Seeing other people cry can easily make you feel like you want to cry too,You often make a backup plan for a backup plan.,"You usually stay calm, even under a lot of pressure","At social events, you rarely try to introduce yourself to new people and mostly talk to the ones you already know",You prefer to completely finish one project before starting another.,You are very sentimental.,You like to use organizing tools like schedules and lists.,Even a small mistake can cause you to doubt your overall abilities and knowledge.,You feel comfortable just walking up to someone you find interesting and striking up a conversation.,You are not too interested in discussing various interpretations and analyses of creative works.,You are more inclined to follow your head than your heart.,You usually prefer just doing what you feel like at any given moment instead of planning a particular daily routine.,You rarely worry about whether you make a good impression on people you meet.,Personality,image
57697,0,0,-1,1,-1,-2,1,0,-2,0,0,0,1,2,-3,6,59297481
57698,1,0,3,-1,0,-3,-1,0,1,0,1,2,-3,0,0,11,89240761
57699,0,0,1,-1,-1,0,2,0,2,0,-1,1,0,1,-3,9,90349326
57700,0,0,2,0,-3,-3,0,0,0,0,-2,-2,-1,2,-1,0,19129932
57701,0,0,-1,0,3,2,-2,0,-1,0,-2,-1,-1,-1,-2,5,49292686
57702,0,0,0,-1,1,-2,-3,1,1,0,0,-1,-2,0,-3,0,29266184
57703,0,0,2,-1,-2,1,-2,0,-1,0,-3,3,-1,-2,-2,5,29297454
57704,0,0,-3,-1,2,0,-1,0,-2,0,-1,2,-2,-1,-3,2,70340567
57705,-1,0,-2,-1,-2,2,-2,0,2,0,1,0,-2,1,0,13,59302915
57706,1,0,3,1,0,1,-1,0,3,0,0,-1,1,0,0,5,70284203
57707,0,0,2,-3,1,0,-2,0,1,0,0,-2,0,-2,1,14,9241420
57708,0,0,1,2,-1,-2,-2,0,0,0,-2,0,1,-2,0,5,400692
57709,1,0,0,3,-1,-1,1,0,3,0,0,3,-1,1,1,15,69241097
57710,-1,-1,0,2,0,-1,-1,0,-3,0,2,0,-1,1,2,1,19285588
57711,0,0,2,-1,0,2,3,0,0,0,3,1,-2,2,1,4,29278158
57712,0,0,1,0,-2,0,-2,0,0,0,1,-3,-1,1,-1,12,99302918
57713,0,0,0,0,0,0,-1,0,0,1,-2,0,0,0,-1,5,49292686
57714,0,-1,-3,1,-1,2,-2,0,1,0,-1,0,-1,0,-1,15,29241160
57715,0,0,0,-1,2,-1,0,0,2,0,-1,-2,3,-1,-2,2,79150746
57716,1,0,2,-2,0,2,0,0,1,1,-2,2,2,-1,0,4,39266094
57717,0,0,-2,3,0,-1,1,0,2,1,-1,2,-2,1,1,3,89278481
57718,0,0,0,-3,2,0,-1,0,2,0,1,-2,-2,-1,2,8,29278101
57719,1,0,3,0,-2,-3,-2,1,-1,0,-2,-3,-2,0,-1,7,60372276
57720,0,0,0,2,-1,-3,-3,0,0,0,-1,-1,2,2,-1,6,29257066
57721,0,0,0,2,-1,-2,0,0,-1,0,-1,-1,0,1,-2,6,39277498
57722,0,0,1,1,2,-2,1,-1,-2,0,2,1,-2,1,0,11,20400691
57723,0,0,-2,-2,2,-1,0,0,0,1,0,1,-1,-2,0,5,29297454
57724,0,0,1,2,-1,1,-2,0,2,0,1,0,1,0,-1,13,19290014
57725,0,0,0,0,2,2,0,0,0,0,-2,3,-1,0,-1,10,49306443
57726,0,0,-2,-2,1,1,1,0,-3,0,-2,-2,0,-1,-2,5,70284203
57727,0,1,-1,-2,-2,0,-1,0,-1,0,1,-1,-2,2,1,12,9278003
57728,0,0,3,-3,-2,1,-2,0,1,0,0,0,-1,-3,0,14,228705
57729,0,1,2,2,-1,-1,-3,0,0,0,1,1,2,1,1,6,9302913
57730,0,1,3,-2,0,0,-3,0,-1,0,1,-2,-2,1,1,0,69297471
57731,0,0,0,-1,-2,-1,-2,0,0,0,-2,-2,-2,-2,-3,0,89326463
57732,0,0,2,-2,-3,-2,-2,-1,-1,0,2,-2,-1,-1,-1,12,59277652
57733,0,0,2,1,-1,-3,1,0,1,0,-1,-2,3,-1,0,9,89302914
57734,0,0,-2,-3,-1,0,1,0,0,-1,0,1,2,1,1,5,400692
57735,0,0,3,0,1,-1,-2,0,2,0,2,-1,-1,2,-1,6,59297481
57736,-1,1,0,1,0,-2,-1,0,2,0,1,0,0,1,2,0,19175957
57737,0,0,-1,0,1,1,0,-1,0,1,-1,-1,1,0,0,2,9278569
57738,0,0,2,-2,-1,1,1,0,0,0,1,1,-2,1,1,4,90354327
57739,0,-1,2,0,1,0,-1,0,1,0,1,0,-2,-2,1,14,9217849
57740,0,0,-1,-1,-1,2,1,0,-1,0,0,0,-1,1,-2,15,19302917
57741,0,0,2,0,-2,1,1,0,1,0,-3,-1,-2,-1,-1,4,9324284
57742,0,0,0,0,-1,-3,-1,0,-1,0,-1,-3,-1,0,-2,3,59266074
57743,0,0,-2,1,0,-1,0,0,-1,1,3,-2,-1,2,-2,14,9241420
57744,0,1,-1,-3,0,3,0,1,-2,0,-2,2,2,0,-1,10,99280884
57745,0,0,2,1,0,-1,-1,0,0,0,0,-1,-1,0,0,7,19166180
57746,0,0,-1,0,0,1,-1,0,0,0,0,2,0,0,1,3,60116960
57747,0,0,-1,0,0,-3,-2,0,1,0,0,2,-1,-1,-2,3,89386070
57748,0,0,2,2,2,-1,0,0,1,0,-1,0,1,0,-1,6,29257066
57749,0,-1,1,0,2,-1,-2,0,-2,0,1,-2,1,3,0,1,9149879
57750,0,0,-3,0,1,-2,-2,1,-2,0,-1,-2,0,0,0,6,39277498
57751,0,0,1,3,3,-2,0,0,2,0,0,1,-1,0,-1,6,39277498
57752,0,0,-3,-1,2,0,3,0,-1,0,0,0,-2,-1,0,14,228705
57753,0,0,-2,-1,2,1,2,0,-1,0,-1,1,1,-2,-1,2,9186126
57754,0,0,2,3,-1,-1,-2,0,2,0,1,-1,-2,1,1,0,79012991
57755,0,0,1,-3,-1,1,2,0,0,0,3,-1,2,1,1,15,29285521
57756,0,0,-1,0,3,3,-1,0,1,-1,-2,1,0,1,1,11,40349847
57757,0,0,1,-2,-1,0,-2,0,0,0,1,-3,0,0,1,12,99239451
57758,0,0,0,1,1,0,-2,0,0,0,-3,-1,-2,2,0,7,29277639
57759,0,0,-1,-2,0,1,0,0,-2,1,2,0,-1,-2,-2,15,39277196
57760,0,0,2,-1,-1,2,-2,0,0,0,-2,0,2,-1,-3,5,70284203
57761,-1,-1,-2,-2,-2,3,-2,0,0,0,-1,1,-2,2,-3,15,69241097
57762,0,0,-2,0,-1,-1,2,0,0,0,1,0,-2,1,-1,15,29241160
57763,0,0,1,0,2,1,-1,0,1,0,2,0,-2,1,2,8,9306355
57764,0,0,0,2,0,2,0,0,0,0,-2,-2,-1,1,3,7,19290603
57765,0,0,0,1,-1,1,0,0,0,0,-2,2,-2,-1,0,13,69278415
57766,0,0,-1,-3,0,-1,2,0,-2,0,3,-1,-1,2,-2,14,9217849
57767,0,0,0,-3,0,2,-1,0,-2,0,-3,3,-1,0,-2,10,49278341
57768,0,0,1,0,1,0,-1,-1,0,0,0,-1,0,2,1,1,89300750
57769,1,0,-3,0,-2,2,2,1,-3,-1,3,2,1,2,0,15,19302917
57770,0,0,0,-1,-1,0,-1,0,-1,0,1,-1,-2,3,2,12,99302918
57771,0,0,1,-1,0,-1,-3,0,0,0,-2,-3,0,2,0,7,39266008
57772,0,0,1,2,-2,1,1,-1,0,0,1,2,0,1,3,7,60372276
57773,-1,0,-1,-2,2,1,-1,0,0,0,-2,-1,1,0,-1,2,70340567
57774,0,0,1,0,-3,0,0,1,1,0,-1,-2,3,0,1,1,19285588
57775,0,0,-1,0,2,-1,3,0,-2,0,2,-2,0,3,0,14,60431563
57776,0,0,1,0,0,-1,2,0,0,0,1,0,-1,3,-2,14,89149936
57777,0,1,1,1,-2,0,0,0,-1,-1,-1,-2,2,-1,-3,9,49278591
57778,0,0,1,2,2,-3,0,0,-2,0,-3,0,-3,-1,-1,7,19166180
57779,0,0,2,-2,-1,1,-1,0,-2,0,-3,0,0,-2,-1,10,20228709
57780,0,0,1,-2,2,0,0,0,1,0,-1,-3,0,-2,-1,12,99239451
57781,0,0,-1,3,-2,0,-2,0,1,0,-2,1,0,1,-2,15,69241097
57782,0,0,-1,2,0,-1,-1,0,2,0,2,0,-1,0,-2,15,29241160
57783,-1,0,1,0,-2,0,2,0,2,0,1,-1,1,-1,1,8,39292465
57784,0,0,-1,-2,-2,-2,0,0,0,0,-1,-1,1,-1,0,0,29291956
57785,0,0,-2,0,0,-2,2,0,-2,0,1,1,1,0,1,15,19302917
57786,0,0,0,2,0,2,-1,0,0,0,-1,0,2,-2,1,13,9306416
57787,0,0,2,2,0,0,3,0,-1,0,-1,-3,3,-1,-1,9,90349326
57788,0,0,1,-1,3,-1,-2,0,1,0,1,2,1,1,-3,6,9302913
57789,0,0,2,-2,0,1,-2,0,-1,0,2,0,-2,1,2,8,79902935
57790,0,0,-2,0,0,-1,-1,0,-2,-1,-3,2,2,-1,0,2,79150746
57791,0,1,-2,1,-1,-2,2,0,0,0,-2,1,-1,-1,1,10,99302975
57792,0,1,-2,3,-1,-1,3,0,0,1,2,1,2,2,1,7,29277639
57793,0,0,0,-2,-1,-1,2,0,0,0,-1,-1,0,-2,-2,8,40411410
57794,0,0,2,3,-2,-2,0,0,1,-1,-2,1,-2,0,1,3,9306435
57795,0,0,1,2,-1,1,0,0,3,0,-2,1,0,0,-3,9,89302914
57796,-1,0,-2,-1,-3,0,-2,0,-2,0,0,2,2,-2,-1,10,49306443
57797,0,0,0,-2,-1,2,-2,0,0,0,-2,-1,0,-1,1,4,80362974
57798,0,0,1,0,-1,2,0,0,2,0,2,-1,-1,-1,0,8,29278101
57799,0,0,1,0,2,1,1,0,1,0,-1,2,2,-1,-1,2,9278569
57800,0,0,0,-2,0,2,-1,0,0,0,0,-1,0,-1,-1,2,9186126
57801,0,0,2,-1,3,2,-1,0,2,0,-1,-2,1,-1,0,12,99302918
57802,0,-1,0,-2,0,3,0,1,1,0,1,3,-1,0,2,4,29278158
57803,0,0,-1,-1,2,-1,0,0,0,0,0,-1,2,0,0,2,9186126
57804,0,-1,2,-1,-2,0,2,-1,0,0,1,1,3,3,-1,7,60372276
57805,0,1,0,-1,-1,0,-2,0,0,1,2,2,0,-1,-1,9,49278591
57806,1,0,2,1,-2,1,1,0,0,1,1,1,0,1,2,13,59302915
57807,0,0,-1,1,-1,-2,-1,0,0,0,-2,-1,-1,0,0,15,29285521
57808,0,0,0,-3,-1,-1,0,0,-1,-1,-2,1,-1,-1,2,9,20249896
57809,0,0,1,-1,-2,-1,2,0,0,0,2,-1,0,0,2,8,79902935
57810,0,0,-2,-1,2,-2,0,0,0,0,1,1,-2,0,-2,14,9241420
57811,0,0,-1,-1,-2,0,-1,0,-1,0,-1,1,3,-1,-1,10,99280884
57812,0,0,-2,0,-1,-1,1,-1,0,0,-2,2,-1,1,-2,15,39277196
57813,0,0,1,-1,0,-1,-1,0,-1,0,3,0,0,1,-1,8,40411410
57814,0,0,0,1,-1,-1,-2,0,-1,0,1,-1,2,3,0,1,9149879
57815,0,1,0,1,1,1,-1,0,1,0,2,-1,-1,1,2,14,228705
57816,0,0,-2,-2,-2,-2,1,0,1,-1,1,0,3,0,2,8,29278101
57817,1,0,1,3,1,-1,0,0,1,0,1,1,2,1,0,6,59297481
57818,0,0,-2,0,0,1,0,0,3,0,-1,-1,-1,0,-3,2,70340567
57819,0,1,-1,1,-2,2,-2,0,2,-1,2,-1,-1,-1,-3,15,69241097
57820,0,0,1,0,0,-2,0,0,2,0,0,1,-2,1,0,3,60116960
57821,0,1,1,-1,-2,-3,-2,0,0,0,1,0,1,3,2,12,9278003
57822,0,0,0,-1,-2,0,-3,0,-1,0,2,2,0,-2,0,9,69292275
57823,0,-1,3,0,3,-2,2,0,2,0,1,2,2,2,-2,6,29257066
57824,0,0,-1,0,-1,1,0,-1,2,1,0,-1,-3,-2,-1,0,10453086
57825,0,0,0,1,-2,-1,1,0,0,-1,-2,-1,1,0,-1,3,89386070
57826,0,0,0,2,-1,-1,-2,0,-1,-1,2,-1,0,3,0,1,89300750
57827,0,-1,1,1,1,1,2,0,0,0,-2,-1,3,0,-1,9,90349326
57828,0,0,0,0,-1,1,1,0,0,0,1,1,-1,1,2,13,9306416
57829,0,0,-1,3,1,1,-2,0,2,0,-1,-2,-1,-1,2,14,9217849
57830,0,-1,-1,2,-3,-1,-1,0,1,0,-2,0,-2,-2,-1,0,89326463
57831,0,0,1,-3,-2,2,3,0,1,0,2,0,-3,0,-1,4,39266094
57832,0,0,0,0,-1,-1,-1,0,-1,0,0,-3,2,2,-1,6,39277498
57833,0,0,2,-1,-2,2,-2,0,0,0,0,2,-2,-2,-1,4,90354327
57834,0,0,0,-3,1,0,0,0,0,1,0,0,-2,1,-1,15,29241160
57835,0,0,-2,-2,2,2,2,0,2,0,0,-3,2,-2,1,14,60431563
57836,0,0,2,0,0,-1,0,0,-1,0,0,0,1,2,0,1,9149879
57837,0,0,2,0,-1,2,1,0,1,-1,2,1,0,0,0,4,9324284
57838,0,0,1,2,-2,2,-1,0,2,0,1,3,1,-2,-1,13,59302915
57839,0,0,1,0,2,-1,-1,1,-1,1,2,0,0,1,1,1,89300750
57840,0,0,1,1,-1,-1,-1,0,1,0,-1,2,-1,1,1,15,19302917
57841,0,-1,0,3,0,0,0,0,-1,1,-2,0,2,1,-1,6,9302913
57842,0,-1,-1,-1,1,2,-1,0,2,0,-1,2,-3,-2,3,11,89240761
57843,0,0,3,0,0,0,0,0,1,0,-2,0,2,-2,1,13,19290014
57844,0,0,3,1,-2,2,-3,0,3,0,-1,3,-2,-2,2,4,80362974
57845,-1,-1,-2,-2,0,0,-2,0,1,1,-1,-2,-1,-2,-2,2,79150746
57846,0,0,-2,0,-1,1,-1,0,-3,0,1,-2,-1,-1,0,10,49278341
57847,0,0,1,-2,-1,-2,0,0,2,0,-1,-1,3,-2,-3,11,29277724
57848,0,0,1,1,3,-3,-2,0,-3,0,3,-2,1,0,2,1,19285588
57849,0,0,0,-1,-1,3,-2,0,-1,0,-1,1,2,-2,-3,10,20228709
57850,0,0,-1,-1,-1,0,-2,1,1,0,-1,2,-2,1,-3,15,29285521
57851,0,0,1,1,-1,2,-2,0,1,0,0,1,-1,0,1,13,69278415
57852,1,0,0,0,1,-1,0,0,0,0,0,-1,2,-1,3,7,19166180
57853,0,1,-2,0,-2,0,-1,0,0,0,0,2,-1,1,2,13,9306416
57854,0,0,-1,-1,1,3,0,0,3,0,-1,-2,-1,-2,2,14,89149936
57855,0,0,-2,-2,3,1,0,1,-1,0,-2,-1,1,-2,-1,5,400692
57856,-1,0,0,-2,2,2,-1,0,2,0,-1,2,-2,-1,-1,11,19299726
57857,0,0,-2,1,-2,3,-1,0,0,0,-1,3,2,0,-1,10,99302975
57858,0,0,2,2,-2,-1,0,0,0,0,2,3,-1,-1,-3,11,20400691
57859,0,0,2,0,3,0,-1,0,-3,0,-1,-3,-2,-1,1,1,9149879
57860,0,0,0,3,-2,-1,-1,0,0,0,1,-1,1,1,-1,6,59297481
57861,0,0,0,-3,1,-2,2,0,-2,0,-1,-1,2,1,2,8,9306355
57862,1,0,1,-2,-1,2,0,0,2,0,-3,2,-1,-2,1,4,90354327
57863,-1,0,2,-3,-1,1,-1,0,0,0,-2,1,-1,-2,0,4,9324284
57864,1,0,3,-1,-1,2,-1,0,2,1,0,0,-2,-3,0,14,9241420
57865,0,-1,0,-1,-1,2,0,0,-1,0,0,1,3,2,-2,10,49306443
57866,0,0,-1,0,-1,0,0,0,0,0,0,1,1,-1,-1,10,49278341
57867,0,0,1,0,0,-2,0,0,-1,0,1,1,0,1,0,4,80362974
57868,0,0,0,2,0,3,0,0,0,0,1,-2,0,-1,0,2,9278569
57869,0,0,-2,1,-2,-1,1,-1,1,0,-1,2,-1,0,2,3,9306435
57870,1,0,-3,-1,1,1,1,0,0,0,0,2,-2,-1,-1,10,20228709
57871,1,0,-1,-3,2,2,0,0,-1,0,-2,-2,2,-1,-1,5,49292686
57872,0,1,2,0,3,1,-1,1,1,0,1,-1,2,1,1,14,228705
57873,0,0,1,1,1,0,-1,1,3,0,-2,0,1,-1,0,9,89302914
57874,0,0,3,1,2,-2,0,0,-2,0,2,1,-1,2,1,7,29277639
57875,0,0,2,1,1,-1,0,-1,-1,0,-1,-2,0,1,3,7,19290603
57876,0,0,-2,-1,-1,-1,-1,0,1,0,-2,-1,1,1,-2,0,19175957
57877,0,0,0,0,2,2,-3,0,0,0,-2,-1,1,0,-3,5,29297454
57878,0,0,0,0,0,1,0,1,2,0,1,-2,-3,-1,2,8,39292465
57879,0,0,-1,0,0,1,0,0,-1,0,0,-2,2,-2,-3,5,70284203
57880,0,0,0,2,-2,2,-2,0,1,0,-1,2,-1,0,-1,13,59302915
57881,0,0,-2,-2,-1,-2,2,0,0,0,-2,0,-2,-2,0,9,49278591
57882,0,0,1,1,2,-1,2,0,-2,0,2,0,-3,-1,-1,14,9217849
57883,0,0,2,-2,0,-1,-2,-1,1,0,-1,0,-1,-1,0,14,9241420
57884,0,-1,-1,-2,-2,1,3,0,-2,0,0,2,3,3,-2,15,39277196
57885,0,0,1,-2,-1,-2,-1,0,3,0,-1,1,1,-1,-3,0,79012991
57886,0,0,2,-2,3,3,0,0,-2,0,1,-2,-1,-2,0,8,79902935
57887,0,0,0,0,3,2,2,0,3,0,-1,1,0,0,3,12,59277652
57888,0,1,1,0,1,-1,-1,0,2,0,0,-1,-2,0,0,8,40411410
57889,0,0,1,-1,0,-1,1,0,1,0,1,-1,1,-2,2,14,228705
57890,1,0,1,0,1,0,2,0,1,0,2,1,-1,-3,2,11,40349847
57891,0,0,-1,0,-2,1,2,0,-1,-1,-2,0,1,1,0,3,89278481
57892,0,0,0,0,2,0,1,0,0,0,0,3,3,-3,-1,2,9186126
57893,0,1,0,0,-2,-1,0,0,1,0,0,-2,-1,1,1,14,9217849
57894,0,0,-2,0,-3,-2,-1,0,0,1,-1,-2,0,-1,0,0,29291956
57895,1,0,2,-3,1,-2,-1,0,-2,0,1,2,0,1,-2,11,89240761
57896,0,0,2,3,3,0,-1,0,-2,0,1,3,-1,-2,-2,11,29277724
57897,0,0,0,-2,2,2,2,0,0,0,-2,0,2,-1,0,12,99239451
57898,0,0,0,0,-1,-1,0,0,1,1,-2,0,-1,1,-1,0,10453086
57899,0,0,3,1,-2,2,1,0,-1,0,1,0,2,1,1,7,39266008
57900,0,0,-2,0,0,2,0,0,0,-1,-1,0,0,-3,-2,10,99302975
57901,0,0,-2,-2,1,-1,1,0,1,0,-1,-2,-2,-1,-1,14,60431563
57902,0,0,-2,-1,2,2,2,0,-3,0,-1,-1,0,0,-2,2,70340567
57903,1,0,0,-1,-1,2,-1,0,2,0,-1,1,0,0,1,4,29278158
57904,0,0,2,0,0,1,-1,0,2,1,2,-1,0,1,0,0,19129932
57905,0,0,1,2,0,1,2,0,2,0,0,0,-3,0,2,8,29278101
57906,0,1,0,0,2,-1,-3,0,-1,1,2,0,0,1,0,1,89300750
57907,0,0,-1,0,-1,1,1,0,2,0,0,0,1,-1,-1,1,19285588
57908,0,0,0,2,0,0,0,0,2,0,1,2,2,0,1,13,19290014
57909,0,0,2,-1,-1,0,-2,0,1,0,2,0,-1,1,1,12,99302918
57910,0,0,0,-2,-2,1,0,0,1,1,2,3,-2,0,2,13,69278415
57911,0,0,0,0,-2,2,2,0,0,0,-1,3,3,2,0,15,69241097
57912,0,0,1,-1,-1,-1,-2,-1,-1,0,-1,1,0,-2,0,11,19299726
57913,1,0,-1,2,-2,-2,-1,0,-3,1,1,-1,0,0,0,6,29257066
57914,0,0,1,-1,1,1,-2,0,0,1,0,0,0,-1,-2,5,400692
57915,0,0,1,0,0,1,1,0,-3,0,0,1,1,1,-1,7,60372276
57916,0,0,0,-1,0,1,-2,0,1,0,-1,0,2,-1,-3,2,79150746
57917,0,0,-1,1,-1,-1,-3,0,-3,-1,-1,-3,2,0,-2,3,59266074
57918,0,0,-1,0,2,-1,-2,1,-1,0,-2,-2,0,-1,-1,5,49292686
57919,0,0,2,-1,-2,2,1,0,-3,0,2,1,0,1,0,7,19166180
57920,0,0,2,1,2,-1,-2,0,1,0,0,-3,-1,1,2,7,29277639
57921,0,0,2,2,1,-2,1,-1,1,0,-2,1,2,-2,-1,9,20249896
57922,0,1,1,1,1,-1,2,0,1,0,0,2,-1,0,1,0,29266184
57923,0,0,-1,-1,1,-2,0,-1,3,0,-1,2,-1,-1,1,11,20400691
57924,0,0,0,0,2,0,0,0,2,1,0,-1,2,0,3,1,9149879
57925,0,-1,-3,0,-2,-1,-3,0,1,0,-2,1,-2,3,-3,15,29241160
57926,-1,0,1,1,2,-1,-1,0,2,1,2,-2,0,2,-2,0,69297471
57927,0,0,2,-1,2,2,1,1,1,0,-3,-1,2,-3,0,12,9278003
57928,0,0,1,0,-1,-3,1,0,-1,0,0,2,-2,-1,3,4,39266094
57929,1,1,-1,0,-2,-1,0,0,0,0,0,-1,0,-1,2,8,9306355
57930,0,0,-2,-2,-3,2,-2,0,1,0,0,0,-1,0,1,13,9306416
57931,0,0,0,0,-2,1,3,0,1,1,0,2,1,0,-1,4,90354327
57932,0,0,1,-2,1,1,1,0,2,0,2,-1,-1,-1,1,8,39292465
57933,0,0,2,1,0,1,-3,0,1,0,-3,1,-1,-1,-1,5,29297454
57934,1,0,-2,1,1,1,-1,0,1,0,-3,0,-3,-2,0,11,40349847
57935,-1,0,0,1,0,0,0,-1,-1,0,0,-1,1,1,1,1,89300750
57936,0,0,-1,-2,1,3,0,0,-1,1,1,-1,1,0,0,5,70284203
57937,0,0,0,-3,0,1,-2,0,-1,1,-3,-2,0,-1,-1,2,9278569
57938,0,0,1,1,-1,0,1,0,-1,0,-3,2,-1,1,2,15,19302917
57939,0,0,0,-2,-1,0,-1,0,1,0,-2,0,1,-2,0,5,400692
57940,-1,0,2,0,-1,0,-1,-1,1,0,-2,-1,1,-1,1,13,59302915
57941,0,0,0,3,0,2,-3,0,1,1,0,2,1,-1,1,13,19290014
57942,0,0,2,2,-1,-1,1,0,1,0,0,1,2,-2,1,9,69292275
57943,0,0,3,2,-1,1,-1,0,2,0,-1,1,1,-2,0,13,69278415
57944,0,0,-1,-1,1,-2,2,0,-2,0,2,-1,-2,0,-1,14,89149936
57945,0,1,1,0,1,-2,-1,0,-3,0,1,0,2,1,0,1,19285588
57946,1,1,1,-3,2,2,1,1,-2,0,0,0,-2,-1,-2,2,9186126
57947,0,0,1,0,0,-1,2,0,-3,0,2,2,0,-1,-2,11,89240761
57948,0,0,0,-1,-3,-1,0,0,-1,0,-1,-2,2,-2,-3,9,90349326
57949,0,-1,-2,0,-1,-1,0,0,-1,0,1,2,-1,0,2,9,89302914
57950,0,0,0,-2,-1,1,2,1,-2,0,0,2,-1,-1,-1,15,69241097
57951,-1,0,1,1,-1,1,1,0,0,0,-2,2,-1,3,0,7,19290603
57952,0,0,1,1,3,0,-1,0,0,0,2,1,-1,-1,2,11,20400691
57953,0,0,2,0,1,-1,-1,0,1,0,1,-2,2,2,2,1,9149879
57954,0,0,2,-1,-1,0,0,0,1,0,-1,2,2,-2,-2,5,49292686
57955,0,0,0,0,-1,0,1,0,1,0,2,3,2,0,2,7,39266008
57956,0,0,0,0,0,-1,0,-1,1,0,1,1,-1,2,1,4,9324284
57957,0,-1,-1,1,-1,0,-1,-1,0,0,1,2,-3,0,-3,15,29241160
57958,0,0,1,0,-2,3,2,0,-2,0,1,1,1,0,2,7,60372276
57959,0,0,-1,0,-2,-2,2,0,1,0,1,1,-1,2,-1,3,60116960
57960,1,0,0,1,2,-1,-1,0,-1,0,2,0,-2,0,-2,11,40349847
57961,0,0,0,-2,-2,0,0,0,0,0,-2,0,-1,-1,-1,1,89300750
57962,0,0,0,-1,0,-1,2,0,-2,0,-1,-1,-2,1,0,14,9241420
57963,0,0,1,0,0,0,-1,0,2,0,0,-2,1,2,2,7,19166180
57964,0,0,-3,0,0,2,0,0,1,-1,-1,2,1,-2,2,2,70340567
57965,0,0,-3,0,-1,1,0,0,1,0,0,0,-2,2,2,13,9306416
57966,0,0,-1,0,-2,1,0,-1,1,0,1,1,-1,1,3,7,29277639
57967,0,0,2,-3,-2,2,0,0,0,0,-2,2,0,0,-1,5,29297454
57968,0,0,-1,0,2,2,0,0,1,0,1,1,0,0,-1,2,79150746
57969,0,0,2,1,0,2,1,0,-1,0,0,1,1,0,-1,7,60372276
57970,0,0,3,-1,1,-2,-2,0,-1,0,2,-2,1,0,3,1,19285588
57971,0,0,-1,0,-2,-1,-2,0,0,0,-3,0,0,2,-2,6,39277498
57972,0,0,1,-1,2,0,-2,0,0,0,-1,-2,1,0,0,1,9149879
57973,0,0,-1,-1,0,-2,0,0,-1,0,-1,-2,-2,1,1,1,89300750
57974,0,0,0,0,-3,-1,-3,0,0,0,-2,0,2,-1,-2,5,70284203
57975,0,0,1,2,1,0,0,0,0,0,-1,-2,-3,0,2,7,19166180
57976,-1,0,-3,0,0,0,1,-1,-1,0,-1,-1,-3,-1,0,10,49306443
57977,-1,0,3,-1,0,1,2,0,-1,0,3,3,-3,2,1,4,80362974
57978,0,0,-2,1,0,-1,1,0,3,0,-3,-2,1,-1,-2,9,49278591
57979,0,0,0,0,0,-1,2,0,-1,0,1,-1,0,2,1,14,228705
57980,0,0,-2,-1,0,0,-2,1,1,0,0,2,-2,-3,-3,10,99280884
57981,0,0,2,-1,-1,2,3,0,1,0,-2,1,2,2,1,12,59277652
57982,0,0,3,-3,-2,2,0,0,3,0,1,0,0,0,3,4,29278158
57983,0,0,-2,-2,-1,-2,-3,-1,2,1,2,-2,-1,-1,-3,0,89326463
57984,0,0,1,-3,0,-1,3,1,2,0,1,0,1,0,0,8,79902935
57985,0,0,1,0,3,-1,0,0,0,0,-1,-2,0,-2,2,11,89240761
57986,0,0,-1,-2,-2,-3,-2,0,3,1,0,2,2,0,-1,1,9149879
57987,0,0,-1,-1,-1,0,0,0,-2,0,-1,0,-1,-3,-2,10,49278341
57988,0,0,1,-1,1,0,-1,0,-1,0,-2,1,-1,-2,-3,2,9278569
57989,0,0,-2,-2,0,0,-3,0,1,0,-2,1,-1,-1,3,11,29277724
57990,0,0,0,2,0,2,-2,0,-1,0,3,0,-1,-1,1,8,40411410
57991,-1,-1,-1,3,-1,2,0,0,1,0,0,-1,0,2,-2,15,19302917
57992,0,0,-2,-2,2,-1,2,0,-2,-1,-2,3,1,-1,-1,2,9186126
57993,0,0,0,-2,-2,-3,2,0,0,0,0,-2,3,0,1,8,29278101
57994,0,0,-2,-2,-2,1,-2,0,0,0,-1,1,-2,-2,-1,10,20228709
57995,0,0,-1,0,-2,0,2,-1,1,0,0,0,3,-1,2,8,79902935
57996,0,0,2,-1,1,2,-1,-1,1,0,0,0,1,-1,3,8,40411410
57997,0,0,-2,1,-3,0,-2,0,1,-1,-2,1,-1,1,2,3,89386070
57998,0,0,3,0,-1,0,-2,0,1,0,3,-1,1,1,1,0,19175957
57999,0,0,2,-2,-1,1,0,-1,0,0,2,0,2,0,0,5,400692
58000,0,0,-1,-2,1,2,-2,0,0,0,-2,0,2,-2,-1,5,70284203
58001,0,0,1,-1,0,-1,0,-1,-1,0,0,-1,0,0,2,12,99239451
58002,0,0,-3,0,-1,-1,-1,0,-1,0,-1,0,0,1,-1,15,29285521
58003,0,1,0,2,-2,2,-2,1,0,0,0,-1,1,0,1,13,59302915
58004,-1,0,-1,2,-2,0,-2,0,0,0,0,0,-2,1,-3,15,39277196
58005,0,-1,1,2,2,-1,-1,0,-1,0,0,2,-2,-1,0,11,19299726
58006,1,0,-1,-1,-2,-1,-1,1,-1,1,2,2,-3,0,-2,15,69241097
58007,-1,0,2,1,-1,-2,-1,0,-1,0,-1,0,0,-1,-1,7,29277639
58008,0,0,-1,0,-1,-1,-1,0,2,0,0,0,3,1,-1,8,29278101
